,year,state,participation,composite,test
192,2017,Pennsylvania,0.5444708433235637,-0.5192299086265127,SAT
193,2017,Rhode Island,0.7067514388336387,-0.6151230931998374,SAT
194,2017,South Carolina,0.13876935454837577,-0.5938134966279874,SAT
195,2017,South Dakota,-1.1324286436138797,1.0257158428326072,SAT
196,2017,Tennessee,-1.078335111777188,1.1535734222637068,SAT
197,2017,Texas,0.46333054556852604,-1.0626246212086858,SAT
198,2017,Utah,-1.1324286436138797,1.2601214051229566,SAT
199,2017,Vermont,0.4092370137318343,-0.0610735823317392,SAT
200,2017,Virginia,0.5444708433235637,-0.18893116176283878,SAT
201,2017,Washington,0.5174240774052178,-0.47661071548281286,SAT
202,2017,West Virginia,-0.8349142185120751,-0.35940793433763824,SAT
203,2017,Wisconsin,-1.1324286436138797,1.8248257142769797,SAT
204,2017,Wyoming,-1.1324286436138797,1.1748830188355568,SAT
205,2018,Alabama,-1.051288345858842,0.49297592853635896,SAT
206,2018,Alaska,-0.05055800688004526,-0.14631196861913892,SAT
207,2018,Arizona,-0.4292127297368873,0.31184435767563456,SAT
208,2018,Arkansas,-1.078335111777188,0.5249403233941339,SAT
209,2018,California,0.4092370137318343,-0.4659559171968879,SAT
210,2018,Colorado,1.4911076504656688,-1.009350629779061,SAT
211,2018,Connecticut,1.4911076504656688,-0.7110162777731621,SAT
212,2018,Delaware,1.4911076504656688,-1.2970301834990352,SAT
213,2018,District of Columbia,1.2747335231189019,-1.5207809475034595,SAT
214,2018,Florida,0.3010499500584511,-0.22089555662061366,SAT
215,2018,Georgia,0.6797046729152928,-0.5938134966279874,SAT
216,2018,Hawaii,0.3010499500584511,-1.1691726040679356,SAT
217,2018,Idaho,1.4911076504656688,-1.2650657886412602,SAT
218,2018,Illinois,1.4640608845473229,-1.073279419494611,SAT
219,2018,Indiana,0.4903773114868719,-0.4872655137687378,SAT
220,2018,Iowa,-1.1324286436138797,1.5478009588429305,SAT
221,2018,Kansas,-1.1053818776955338,1.5478009588429305,SAT
222,2018,Kentucky,-1.1053818776955338,1.366669387982206,SAT
223,2018,Louisiana,-1.1053818776955338,0.9617870531170575,SAT
224,2018,Maine,1.4640608845473229,-1.1372082092101607,SAT
225,2018,Maryland,0.8419852684253681,-0.423336724053188,SAT
226,2018,Massachusetts,0.9501723320987516,0.056129198813435414,SAT
227,2018,Michigan,1.4911076504656688,-1.1585178057820107,SAT
228,2018,Minnesota,-1.1053818776955338,1.8994093022784544,SAT
229,2018,Mississippi,-1.1324286436138797,1.2388118085511066,SAT
230,2018,Missouri,-1.1053818776955338,1.5158365639851556,SAT
231,2018,Montana,-0.9431012821854585,0.8339294736859578,SAT
